id,sender,receiver,block,operation,contract,signature,amount
322,tz1LS1N9YCn3XF5GPMw5f5XgquuHoU4WwdJz,tz1dZaZQYtumFeGsnzbQr7MgM7GL5EUvSBY16,BLbh5kPYRbZdVMG5ukhJRYFcXm8RSgyshLBEZB6HhKEynM4xFBA,op2yeykJdKJ7qFV1RbXwNwTWSWSxNv91GtRbCFZkLrmtEbityQc,KT1XWvGrLPnWJL9Ys5W8ouxMVpFX3w2TTXrL,edsigtguNB41uWK1vedaMRznD317LEaNzCee7YjFEH7bsWVi6epc1fz3qUWcTxBCjpcuQ67uT2CmuKZgFQRhpTyDwg9bJqinxbd,1.91
971,tz1cPQUa6YNmyqqgwhN2VwUit25VD72LLr4u,tz1Q4CmbVbxHPZ9qVuHbgUUVo2ToQApbfMyZ,BLcbHkbt9ThTAuLJc5tanN436Zhfwpk1fgtHtnAGNK2c6Tf5B1t,ooNi3dsuQtaNDsMSddzvjnxmKQE5cE7Abj8ixCMxALFM7TgP4gH,KT1Ju86KWAuS7BTyspRpY1TZfsQwMYCVGjof,edsigu55Dkz5vVXi4VM3WG8ZsCfE5iZYJsv4NboF7QrypfqzQXnuvgBnDvTSiiM9EmtXQtmqf5sN8Pic5udPJY8pdAhdYcQQF7N,1.87
43,tz1T4croU7SLBLZPYZNNwRkHuNX7JQDFPhCF,tz1fZpm39Zzwp2wiyqrFYUm8Wqc1McDFcDx9,BLGbLSMBm34q1wnUatpMDNFtNXo4yQ7gRLAHvywRbZBZdt7kSJd,onnSRVp3ykY28hEK82Mpy4Kov2RCP1mQHYoRUa919Xye7vCMQSF,KT1X6DdJNomxeZsJ2Aosa4r7aZ6qmPz6Cczv,edsigtamrEMdpFobZJedLENDUiY2WzfCGVtybKPXaHbs6t6YLQwrJM5Vg6dpS3CWKZg8orzVEqhwEbqPaihqndfZpo8ufrsnLgS,1.86
92,tz1cPJaQL2aiky5d3UjRjkjpRXnHJBxGviha,tz1aAine9P1x1LorBfuoNZMzgfYMajNA3PWs,BL5vm6Tm852Awr8SziaXaSUpuxsGSPUfkQNL6SWmRbKT9m6STHW,ootPDoA9NyKoSfpDSXL5WWUxCs5p4xxRdGeT5uMLcrvVwjEmdvh,KT1TRcmpadgBsvoPww7Nf9DU9bFYkzau3KBD,edsigtYj7mxbHHmq87cKWkPp5Fi7DiBoPqC4HdeqXrUPoTDoQonF3tnF6JwPMBvQQLuppMgcdmzD4ZWJ169LauK2b7LM8GqPyWg,1.85
891,tz1ie9rELDhNduS5KfW7qy1AN4yY6jrUPQUZ,tz1bWLSTZ1BmTZ9ywSRS8vPAEMQEMH4x4Kmz,BLkU2WmBEafxWSj26crF6KwUiMgMRwafjhE3YAHSdSzKDsMfZrV,onpzfQcrcKSA9BYscRtBoxUDnevKe6vckTrrEmppxUvg5VJBxux,KT1QVhJtSBdhpH21EiTbCaJYM5eBeEX7BNba,edsigtxe2oYZj7wGx4srAZhieSD4f9hxPCg2SPviVPSMYB1w37KmMTXSL8xqjfG6u4RQhj8Pni9m2GZYeU4HfDZrHY7XAQRwj2o,1.85
149,tz1gXHZVRda1Rmv1icPKzhNYnMorummgAmyb,tz1ffMSDBu8WNyjCutNRUehU8c8EHVBpDUBj,BLk7bNSbJ6Fya4grAmj7H46fFcrdV6s1yod73cm7J5nd8Ci5ahf,onqCtK3GK9uTwdnx8rqEkhqgurD7ZB2sNQGuk9Y9qWjRHKy52fH,KT1RtLdJfzHM2ngkwxPCnJxaKcDGpJQNe9jV,edsigu4GffcpGWq9Xm2Zd4E1ieKQ62XqzAFRw7ddwKLJCbfreJZEQd8JWs6k3rPE1nnGVHDDHhpqFTvScxbDBoWx7T4hUc6F6Jw,1.81
911,tz1Uft3VQUTXr7swY2yRYLuL2wKQzuLwykhU,tz1bYDsjxXHvigarNGuKMS79sGCcKDVcoFev,BKjPsaNeYTi6GPG1nrsRa7ZoLm7nnrdCHDQRrvoy31bWQHVceE7,ooXDiiwsoMdkDub5ukrbFgpe2N9oKjTWnfRRfXAY3uURoerb1kH,KT1NQkBxPwq3pGe91LASka9pmoq3Gzx2hcta,edsigtafTqTYAqYw6dcnxt4YfSFe1mBADRVCotdqjJCBS3gHPoXe11ka1ucEpgzWLzXsRJTnEJ32UjWhokyNpBvMRkjoCa73eu3,1.81
846,tz1Mgwqebt1CVb4r8pnCXj8PHNLHc2U4hVh4,tz1bGJvwMip4Zd4593D5LRxyDUVWhvhNKT1A,BLJXeqkbL6AAwkH6MZjM1Pj79npGBkGfdZFXZ378hRecrmPsbXi,ooRoyDndw1L2tBW6cMoPbhrNNTwCCeSr3sHrpK23YKiLG6TVvTD,KT1TStgAJaztGgVLZdkgEFFDfDDTec7MJvxm,edsigtvdQJK4Fn9qYS4dsDd5WtPTch5Y2PLBF73XDNM6kAG282tvVH6FKw1icMyGyd7nm84Dk3PFGLKZNCVbnC6QVQJB5JiBteX,1.8
962,tz1RN9v987KmzMq6M5839ykMajZzfHwJ5nhs,tz1e8ZGeqJ1jsxjLxU6vxm1NMaeANMinvjBr,BLuXodgaSyDLKCfAr4iTCysfeuvERWTPpkbGVtJWKdsXGkqUDqK,oopbZyyRa7BArYhv5jSp1LzDj34dj1ZedezQgRirtzQCgmcTarE,KT1WyhHFcANHwzr4WpY65NUo2aEjnskPgqDc,edsigtjbiXspm1RAbkuZ9KSbMzBw9FN5eQ6kuvW9QaYZzdQJDGW1Jyjiot8UTWkVyunUC33j8MUXz1yejjFseA2erRJ9QBByZbB,1.8
567,tz1TZWrMhudctmXezkjYr9Ez2UwFEZFLFRiv,tz1NBRNCLVWCLsCHrqrarghYgjJaTAq2gQCN,BKoNA6AmwSZ97dYxdw8jf2vUdVPcN8TKryviNs5U3btMtCi55MY,ooyb8WXVW5oywYkXGggxyZRxvYKVcNsn9FsyLULf7A4v983R1dh,KT1CvHwe5FCZevr7ythFTukKFkU78jbWUHPH,edsigtr2puRG4hmvM9xzTkSqtWUgPSgwrRzfmYjNCiPExRZr49U4kkiPYtM5sRgQoghPbENuw1DDGvKbSt83nNDsyaE6hkLA8YT,1.78
938,tz1VTSJA3YGDLweHpb8S3wAHvKM4xUDw2xTs,tz1aytLdda8YhTsUfosbyAgCWUGgV7Nq7oP1,BMDvjdaSap7LK4fsEpA1fiw9gM6bRwc7wPLoJsikc8Q1rUa993y,oofits7iJdBMSEP2wyWvSegQcFpmpHSfYgXoTuVvv559jJnmAjQ,KT1BhhCWK3A4s2DqwjaS4ZAzr6aJbhz1BLCq,edsigtmWE1vJPGedAGV6wvkzUjB3W6pFDkvjuzKv1caEBxBoxZsBVs5rmvZjRN7Yrc25N29tUmXwgLjLXitgFv38W6S3Gdhubxv,1.78
210,tz1dMqCBTEEsym2Xi3ZbnpeywF8cnU2tJgJJ,tz1bWcGBtZPEnoY683kvTDxCZMJM3w7F2b4B,BLkS2NzvRoPU4JFvxQqT5faqk5yYjhUz6zfrZqN7hvjqmdVsynw,op8GAcvzfX13tEb6BV2FzLH6WWh1cffz7fBTodDdiqULQqbCTik,KT1BTGRo1emh4gyuxm98AjbZ2s3gbVhJSfPq,edsigtw2eevVsinheszBiN3qwAYktcNw52tugmoxuF6F3u1J4pGLhhvHqYXMVPW5YEby36xVojxMiDn9qF263618SBAJ5cZWPGt,1.77
267,tz1XMVLZZcqLThurayaYFVrkkgWi6dMJNFMo,tz1Ky13gH2Cmx3xvmy35KHToXR98NUQA1rNf,BL1bt8stQ3kUEZ2jhEQKaUrrfvEBMQM6Uti3gN3tZHUvK37uozv,op8a29XnRacbqwCXrYEqgstkvWMWvEbsb9EnYW3z5uVwPR1MdJp,KT1CaY2iqXKRT7rt5ECG8ZVG5k5UPhuFiaBb,edsigtqMBfFNJn7PDL4kBATH4B1M2R3GXoLvmyUn2dTx6NEbsiEuAZGXQEwHVd6r23M7bKxXCEgi2joc4qyNWYPt8kA3p7uFUxp,1.77
657,tz1SRVKbm5fJJjmFZe7WnB7mdLMmfU5s9ec2,tz1fo7GancbC81Ld92bf7KS1Wt4xATbJDahY,BMMAXDdFjhFQQbxHBoepYNARBPVCutMyFKJ2ABUnrKTHMhtykGP,oo81nTPURsgajJCqVFZqF4LYB1ptSq6QAPvoUTxSv8vgBuPLkfj,KT1UQ6yf4MoBqwci9axAoqxHqYPnMg5YR7MK,edsigtzPh9HfEWLbLhqsKynVz5dc8gcbqEjjSgtdi92BRvseZRxtvXMaVVTKTJstHuoALZJKksnrtm9YRnB3dGWiFxmM8krpQMG,1.76
382,tz1c6iTMBJ2sn3oqendqQMNRs26Gr9XvPr16,tz1QqKwhM7PXwiQJk2wqJAD42yS1cWsH1atp,BMNRSJrVoc1xhr5FXgkcdbvoRX28LbJsCrxrLSFuVVy3c3F92C9,ooqKDx4NwR1e3Kof5pw2q1RiJGimfJ32Jf2ZXuYeKJXfxr2eFvc,KT1XUSXtTzdpugJ5KdLQPenNv1PmvfmK5mBc,edsigtkLMzs2BF5nBhb1bppMBuNtSd4LTDYQFkUvXND4FX7potNsjzb2ryZq4ZgwQkjxagFdDK5yKmQAnnxA9A6UL3jfgrLkAst,1.75
429,tz1Kq8hcBNLaYnhK9pLTVGsAKh6qGYvpxi7w,tz1L4hFrcFMShaFbCyRvNdqhkUHCYAjju7GC,BKjirNnrbBdnnHPcC97ytZSrV4Z8R7Q5oX7JEQ4KiSGk3DJUCh1,oov8MeMRFCRa733xtES9GCRMbWnNjJM9osKedr8FmY38UPGBDJr,KT1UwstL7rDVVy5KRKypNrB7L8AP6svpmMzF,edsigu6yvkSuKTt9ahoMTQqc9r9U54w3geAYzkHn9hiT7FykpRzjRuQ1gvFMsxTFW7bAT9ksXMy5EvD6KKUUVqWdsPJ2Rtxjiy7,1.75
767,tz1dZEquS4mPAPcDu7TvM9JAM1J9fzBhETnz,tz1RWC7XcwTFmgi7C1S76LtbuJy9BZAoNKNc,BMey6unwwbuxtudREqJsRSVasJ6cDVHcWMjZhMhvgPevP9B9ia6,ooMJHPdWfBqfoG3b1pgk5oadcok3RtLNSvzJx5sDxoJ7xn4tYiu,KT1CoLGcKYAKaw5qVH14b1moUjoLS23X77AA,edsigtZvaseWMeZdPqVq7CRd8KbBLVWTbHgMdDknz6RqDcVSK2TWFuikk5NyU7p7M8khc1D4kdJNnwqMKAfaAKmmszBuyG2JxHc,1.75
484,tz1UxQtt6Zt2pPiNry5yZsMSbGNSJAxbi2ik,tz1boGeptfSYgA4GtxB1nP7vDdVcNZwks3CT,BMNkp2xxjrjh1UkHTRDUkXPCPcxjuztNhzDaoEEvmbJHGLSjNbd,ooE3q9DZFsepmTzLpVAVBpk6XSWHrhXVQJmpV6gyJQVNMb7V8M7,KT1VxLdDPTEsCzWwbvhPdYVZpEThL93ZREHa,edsigtvRPGAoEU9RiHY5Y8AoSQugv61awHw3PWfECZcviqRVWkXjZbND6PZNnKJ9BuPcrgs3Pbjts6DGBqSzue7i8sSmDCnfKr7,1.72
60,tz1VmfvEK1MDSkdzMi2nMryV5JzniGQJyxmm,tz1RgBYaezCu1S9QQe23A8jqn66S58vVTYKm,BM3eu7bTdr7JbeE7EWNeMvmA8FsD2pJXHLFUdbxq7LRvtATaXt8,ong6DNe9bmDmbj2Bm7q2Z8gzxYHJB633KdZh4EmPcBKNd5PogwB,KT1E2CrJ3x1kwS1wVrMJvoyxV767NZ6MCrch,edsigtcxf7hWSqq8x6dmRyso3U2dk7HMsZKhJokfeiZ1478oxwt5SVF98CMToMjJg31K48g7YjHzgeCvuXHuiXmo1rSHZsZeNva,1.7
892,tz1ZGWbkgtKUZw1Q6F77v2ZmoikYeY6eHuNK,tz1Sre12aojAoeT4eYLGdM9WiSCBBZSuCrk4,BLu5aA5BkhPwCCSzPcsXC3fse9DjVh7Rqe6m1fwEcNPh4auXE55,ooxVRkdzrgr12GSpLFmeVywEBxC53ewxi9XCunGraF4ejdUSiJ4,KT1FSzgPqSKRZaXaedg3ec1VGpf7FPBekkx8,edsigtmyaaSRcB2ThbZK2Kov9jMwMdw2ucVcEq5yz21EknfwemA23m3dWn4Dn42v2N3pKVGp88GaEncdHqoJSJmEytstmjeNnBA,1.7
193,tz1NxYXR8xycgGGZFvx6GhX2Jb6MkbYRGgqW,tz1YmL9AQr1Voy1q4Af9S5SdNQQXjJZe1wuV,BLQ9k6CYZBrtf2aY9opKHWZFBnq6qcU9ZLmSrRweBFT45Cth8t3,ooJyYC3EJ3BzYHZBnrtg5tB2PTkDofSJJqD9cTbpVPpofueq2Gn,KT1QY3rFa2iQTPPhUzSnctr21DtEEbiE8GEF,edsigu75Y289w2LCsqFDTAGNtDoKJzxAmQcZGvMHwp9h3cSphv6Sam7PqDLAdhymB6xgNKbezmsbrv7iPxinBEJP78H6e9qju3j,1.68
217,tz1gHoiWRx4gY8NghTUZnydxefYUSA1pT2h1,tz1g6CUNSoSu63YPrS11MPcHe7wcnWZe95Vb,BML3SzsynJMh3DX3gWgy1ZUUqZTjSHb1gJhaaZVfw4cKpuQikeZ,oooSBE3oHnrZa1AZsTQRtnHMFRUKDf4LvxBKZMnLZ8stpUebWp2,KT1L8iUAdvuTWYmTVzEHELHbgSyXg8rhDdSS,edsigtoBTPP77AJBRf9hx7QNLpfkHsjZYDspQjMh6xVbKUe8bf6ytr8b1GkqFsyTRNcaPHFrvvJFBieejdhdvskMzHbWLkFPeoJ,1.67
108,tz1hSvDY1TUrhq44Uq7rJMG3UsCuMvZXP2L9,tz1YfAnbKKtvVBqHU4Db1w6ZMZqbzaKcsiT9,BLfodZGctK7bahvNBnZdHWZD6yrzYUq5FU6pUASkf4rRtF4ieYR,oo7K8tkSRkXStzDmroNVHyVPS7fFmjBqUSQmh2ASgrUEJ4Wihhq,KT1P8xZgvsJSgjGHSo2b1ArC1tn5oUDkg8D9,edsigtkUtLKgHDXfeWZy9jhovSGAvTpLjrMGsWhfAkPUCPDm9Dun89TZMny8uYKHCZhxyvTj9HeNZ8s1raq3RxLzE51QZC8vV4B,1.66
950,tz1aTyxr7Fh9o2xRvYNHWq2iiBzZ7YJn1pnf,tz1MUrz3xDgGMuTygFhaSN7jwNTbjoikuqEQ,BM7r2oPTScnAvq957zPp5StVnP6V5kPekBwaFqe7ZUeM2sZcUeB,ooGrKqokapQMH6tHivw2FpakYNciNz3s79WXzPMMPLNVDk5vcX4,KT1PRACPy6mdVXt2zRs2TdASRphPakvApXRY,edsigtj6SCw7u1xTA81szYzm5JD4eymFz4yvqSUfdKGHkCFpNMZBRP71pWNih3AAhW7e8sMBuxguH3rHu95B4wQj2gs7xtTM7zf,1.66
836,tz1ZKpciGSQz5ua3ukZpB6nEXKKmR9A1B6uC,tz1QqP9xfXF3oZvoE1e2agidPxtpUhEw2KKr,BM9BcT96ak82cqo5LFNwVFE5u7UpJTFtBefQrUU5znHBNzmrL9x,opUzSJdL8i4AdxP7AJ8W9RB4E1EWVgTzRrFwEzjc8EGtFzAtbS9,KT1TDje8djewVEHtZLXYjkwrBBxoUS441U5F,edsigtcypb1soANnasWrb77kTaXprbMKijkQBdQanJLwS1PN3VbpLRgHCk7vUV2m3CfvJJNGbsvpX3HLzfJi4YC7VfcxvbYUebm,1.65
289,tz1Pjy6sfEoEGT4oMywEFetjZxWk88yDT3HT,tz1geN67UKatNVzQD9C8j4zL7L1Qf8QaYG9B,BMZmSgkkfSjMfhGYaQvi2u4jdsBPGQ9jfWndFEWa4TgKtqGk1BC,opYAhLTtStELVfZywfyVsK1rYja342atJSDN3q8DoaQKKRoq9kD,KT19KC7yruEvLBdcZSw3JUNbKdb5GxYKcmg1,edsigtum7q9mS2QcxBmDGjjSbxb4yH9AvPh5pAP4p5wo84q1aGKPDiv1AjQg1GxtrYH1K2eEuPAfytrich2CVy6zqfgYYvv531E,1.62
759,tz1hsycHhcWwTCgCe7Bh6DdebLqYKVUbkGsg,tz1cPeWi48v5JkYpdxodhiT9B1pezRKnnSXr,BKqvZ4LgUrSmmEnYGR1ef2qmPazF8idGr4LZkfqbs9ji9eoAEhs,onfww3QFPzBGFbwtV7Q9JipxsWMrKVgkeNj9Xbvi5qosDx3mt1L,KT19aLLUZt5LNiCRbTzdsobZN5iiFdkuouVz,edsigtkpWth73SoVc6pR81wtGZLDoevcf7PT7SW1uG2auMdSzwxpDKf4RGs869zAnjTE4VSQMUornjADQ4YJu72ZLcn11AnKrRp,1.62
665,tz1Kvrgh9YEzC35VzCRvm1poz7LS3qCQCEz1,tz1Wh9rtFR88Gv4E5gYvKwbhynsuayyFnMfR,BMF4NQFtG2FVQkjLnPfkv1bmGTcXxVf3mYHmBVzYCk1WZbg6HJX,oow1VXdxTSnvh3hHKhyinmQS5bZDSctdk82HNsg98T6HqbGDdnm,KT1N1fEcAUrBBaKVP1uUoDdgsHB7jiQfwPY5,edsigtvTMegyiQNGi9c1xTWsVsZcD3X8826SxgFTUhcyduFcpZ9pYXVY7mRbsWunVEP6iNUwca56hYNpY25w4GDCTQiPxw8B25i,1.61
844,tz1ieoZNPLgxrMohnAhtfAoDAgmAb2LZsQaT,tz1XsKADQdeHTgpvSs1yTEczjBFeUv8UCDts,BMbNDk1fPdPkQKBUA7VmnG1bCBGGTR7WRc5xtRqrayTxgC9KWFt,ooLSDtjGYJJc3vVbjzP5Ly7nfL6gpCjnNojyYhbdQtVFRPKv2jF,KT1XcfPAhhggAmquZUozd1C64hAN9eegbf4z,edsigtxiq9xFs3meTzebFWYDq5ZeTxS48e8hfJDKjTCWhYUvC5bYixNSGSCoNJEaspJJr6mfk7DUjZjmESvsc8FzgtpsWFAHU7i,1.61
855,tz1bugXm5jTjZsfcB1Wbvj6PCBMnfmr7QTQ5,tz1fxrBp3XLgzELJ8y9ecHFfzWDLauDJFvbS,BL2jDBVBzaN29XTP7s9aVW8ZLPp6yEbfAPduSLsERL8c6daF7MZ,ooUtBMwgnx3JZHgajTmqEqzujWrnMDTaXzRzjuppnvpToR9fvW8,KT1KHVpYL1pfrKkr5jELebDRBKUP1cAsRG58,edsigtbTEbdshumXE8X84TZ53nkzps8NUdA6Rq8QF2Z2T3QZeTQj6mSoNMeGJ4qBJejEfvTSjo2er5i7am9dBhgRNHsvkHiasqw,1.6
423,tz1g9RLUntedYqKTfjtxyvutkhL7qpbRhFPE,tz1f3F5YvhkUaW9EYKoLBkHc4pZqT9ijcAxU,BMM7AAaQYqfX8N2dTzYKqp3jcGacMX4Y39fqrtZJAkcACHCJ1FV,ooxogqnJHYRTJHHJAANAXtQzXtAujwBfqkJvpeKed8W49W3CMmY,KT1P5svLHKPVTf8M5cQKjjx3SXM4FHP46wKG,edsigtvEpWwrGLZJEhm2miAd6nyrSGhBEYsMTBFGFZ5HQactYNCqtG66uHDkDNPCb9nuxtmDCMW8VsMnqMAUrJQuzuxogTCN2Mr,1.59
285,tz1dqp1QpVPWAGYngbvYKdhPbnXFSWnfQYeK,tz1XvzJYEng5o6XkfmTCYodudV6yWHVrhK2X,BLEYczxnQs5GcSBJHgCMjvmoqJGM6VgjjzT3K6WMfyxuRfuqcRt,ooy6BPH91kxZjoDGPawjMTaVjWPAoaCiNBKN4CKKtZi8yoc2fck,KT1TpkXyZt8vAhFphTFdFrx9SotAsK2rgEFw,edsigturwYoeVEd3hpUKJdfEtqqLbk3a7fAcmgQhxftHXvwZvYnM9jHa7juzToy9Fsmz58izckYkLFsAJaqjYgF2G5YKFED96qV,1.58
817,tz1fUorwMghxbu9Xp7xf6jGm9z1AoJct2KeK,tz1XTkijzTkYYTU1DCZCoVpMiY7EHprbNVLC,BLLgZ49u99QtTmrbkVs8qQkL5qYxBjMLXzDfGbv9tLzhQarGVeD,ooVHG1dEyWkWQYc6pHVmgLcvbdvChgnMaji16vhTKHhpLp6YGLV,KT1E57krJJjz6MqZvtLkaU3LytwCFyat5xn4,edsigttmpnqebnCJi6K2dQu1t9v3wVxJYkPFmtjwDsBvLQbmWkFvsRPDAq7WugzRLPvvxVrSxYQHk6s118YLo6C7rQmNAJvhHzk,1.58
842,tz1VXraccHLMiTfYzyPPHgTUGv5mCFcNpz8A,tz1cJ8PpKDwHuSFrJzWPJD7fb9LJ6aEb7HzE,BLQTFTsqj6KubzHN5whP83HbzBSyeSaeJXeqaefeeX4rhtEBXEs,op5pM37g5AfXHD4k33CFwfW5yPvR5N5msrSZSttqhkLZJVavmRP,KT1BdSsHHNQfkeDusWG3ZksB3Q9f2gfyuwFu,edsigtoWFF5pdVDHriPDnDDNDFXMSjNuZNgfatYgx7wwYnUtwpZnj1ouNBs1VnDauBzgVwQJqGaheDHWuC9Viexseqkbii9MnCN,1.58
333,tz1ZvhBVGfsBTUACNywXdaPKNQ7W417FdhyZ,tz1PgtgBpCxFhpTWttBqk7qJgjdzjbkDtK6g,BMJR6sAh5VFimiUsB7U35HLCZmMAE3vPjDvpekP6qakr5gUkW6T,onezSnUw6jFD2BHYQMauNZFLTbfK9fbPLdc2txmYn9XBoV2GNdU,KT1FVH6DBZk4TYt9zDvsAmpugPJxA7hNzQyZ,edsigta7MeH2kg67QUbDwu8QK7mopNjvpDNUwBbfoosaJYdqjmrWqH9YZnihfrJbTwcNLQ5VKHspUgvLezmzy6ECxsa7X4oqQMA,1.57
581,tz1SHGuLndruNhkauc6mmupiZMSuBYokuVT9,tz1ep9v8DPpuQeJP53RGbyeNZw6gN4FPAp62,BLrPywQ7pqnGcY5kyowZUhVEMWoSbMJfBwQbt2hGbL1mMjVQD46,ooXenehjrHLTcDvH6WhjJ2W4oGUoXHMo6pBsTGr6YvBRcCUhwb5,KT1BBbA8jivS9wTTMVRMQoWEz3pETWF1KC6Y,edsigtY3NTmrSioNEhv7D6GmNDEVbC98ay89PbmGTLMN2Byv6R6x73G7H9d9ZC4JghUAKF2Bsd47jQYPdvCHan3XtAp6wPgEbdW,1.55
982,tz1d7fE1H7D6seLubaoQvw9pMtHB567q8sPu,tz1VupidwE6n9ryR4yHGqWfGe9c7pvzYh4Bj,BLsGYq768kErKyu3aJk1g3NAtNBiZL7zhQUYDTwx7LLt5hRt2CM,ooX1QK3ggrBykBknmVZezY5qcnntJLVhJHGB5YPaHUJacqFPBT3,KT1SkBS8quwhACy5ev96gjuAx6bxhnkZPSPQ,edsigtvFkh3eJNEjyRBySPEiPKuZZ4h4yeNLHoXeWBPvhq8J2qgbY1fk2N2T52A9W3qiD9kwcfqhVsEHryXjgY6oBwV3kzETrbD,1.54
190,tz1NxYXR8xycgGGZFvx6GhX2Jb6MkbYRGgqW,tz1ZzTKGLRYioPtsMBU6zZkw6B4i3otAekr7,BMMRzi7E1TCYHZQyUzwiQrUH4Pc3uPoLavt8CWCj3X9JZ3Jb39W,onw8r4MGwoRJyN5TTYnyttGGNsrATjCCScRuirUWqck7iMUfxsf,KT18ySJNKUiGjyUZWW4ambGyA8ckhtdh8HSk,edsigtpbXLssEE6SmBKdKfqg1xUAWoPWLEGbVNofhCbz1Kpmm7XdfsfAH8dX68wPkvn7CpP4hUvnaKvwJ7NrCdnbN6Tn4ot59TT,1.52
174,tz1h77rTXQp7UVYhZL42aPCtANs587Xc2rER,tz1SY4MEb2zzonbmxk9oNsGtKNWHGUcfrzZk,BLVwFjuaBsTXrmfATYE1kpWzt1tekuPUoCLdf9z6jGTLz4SU8r3,oozp1FimmTuRAnuadLKQd79SkfkcRBAXhcu6oYnXnjsep3FGwHK,KT1Rewqo7yFVhwjTgsVUfsJH9KpdRc6H31B4,edsigtvryep5RQ4j33arbV9kZvRKsBXE17osT5GevYYsZE4GHR39jiPb6Nou7tC3piPDn5Kk3cDNWZKMeRNVbn2mYVrGfXJnYeX,1.5
549,tz1KzZqkwsAVeH353YsdcP38jAJbqduPj4zF,tz1fXKk62LUDCY68PQLuCx9V75FSezLcP1jA,BKt3icuL7HWY8nez3kR4RNvkv7wsK58Jk5gi9zxHrArwuXVF3sd,ooRhZGJsJfCWFJZcVYdHMQAWg4rW3T1nhFR2bLBCv2fZ6rhLHoa,KT1X4CWW6ZhWpyCxgL7FmhhYcuJY18fCDVy5,edsigttMia5f39qohEAzg18J4ZTS4MTvRiaPdMaYATdKRkqJiHVTJJVNjYjBoZqyYDjuS4rttPis6fo5wGd4PLyBpE8BUtjBrH6,1.5
829,tz1bvGoYQdYy3dc5B5JHMCnLccDJJ2d9ZyB3,tz1M35nt1SNZusXsPFWviKh29iPvi5kH7yFP,BLpXNj5Yst4zooDNixeurVHCe8efPTmbeeM6CrXCKZ1DCgQLTN4,ooe6EEPYJBoSDDUzYmevSrDrmUWtsCRaX7XtxzHLi9X1YouYKdB,KT1G8eCXvPgMdE89UYdwyyYW3KiMD2eWrFqF,edsigtuDfr8NhdrqHEDorHXmFzkNQJmNE3r6QvP6R3bARy2mRsvrUDvCrRJbPA253ZaC9wqbzAj7knjieUf22qvnKTqoKvnJkCf,1.49
922,tz1Qzi6VCc6YG8vEeA8Jz4ECwXVeQG3D5C5j,tz1WpknnxYgKDfRgsZnMngEXr58oYN8ezjYK,BLoJtn6cCQgQzd8moLZTNJhBb7fkUTG3gWuTNXWft1JDubQFjno,opN2FpswrwF57b6zecAz8ntdri88H1BZ7uXAcdTeuKe2RdVvSKh,KT1JaNqpspQdRFuTwsWqKcrs2KPXEALg8xHV,edsigtwbpyZophnezA6LASVeM86c5JRCUsNaTaUh17xgsQK3MxkXhKfE28yHZtmn3Q1YQcRZtDCVwwirRFpCTXJ6vMoJHKdsahk,1.49
341,tz1MSG475maWtam5eFgMerpKZJ9FdgDeAu6d,tz1ddFd1dzLS8iptaSm1kkMMepzUg4AhhWXj,BLf6pxkEWPR8jV4DhSBwGMH6Cw7fv3tBXW4h234h6fzKwuaNa8J,opE13L8Uh7aV9TuEkrCfHUXNZzunXR2k52BLHa4SWvzf4K35Eua,KT1PuKwGZWEYapuQQUEGahqHXK3Z58dbURjM,edsigtYfszLuRueDPv5G3HVU56gzX5KDDk3MvtDM4UcCngH9CvdMCE4uxiZrQgSXPYDu259Fi1cpMpgYSZVUVGYL7Zr8TpERkGj,1.47
487,tz1hbfJ3QMKUkD1JBTZ1AEmeUGR62Z1UzYoa,tz1gLmBSuBegtP18h1xCC161Brbi19hwUV9N,BLh2qHV2UZVrjnHkPQvEA1dSrP9NcH3DnwJbaJDivJackaoCXPa,ooa8gG2pKK6AeZBWPJFYemdK4xfgdqxM8xZYPkWVxytmxLyjXBi,KT1BEfWqsGZ9NKHhtkHPR9n7t4rK1Tr3hAZt,edsigtvEFRQ5MxD4xspQLCEvADbQYrSdf218ooE82f2kCqjxZ8qn2UEF7Z4Fmb6bzFm93hPDbvbKJCn2AH5cMbdXzoLbK98zo9A,1.46
128,tz1VMXr6NXQ4ky5J6ThjeQwo31rxwAHy456r,tz1SYbB1VpskrVLsacFeqSspVqePjMqehMVL,BLNcFTjm9Gd2FmreoFF7A8SDyoZqSZScy2uu8sxdHdraoyK3D9N,oove6mg1HV1eyZWrGVvr41eX8ZZb63U6MrUXFiStYebbfLGhyAL,KT1HGwqDoBepx4w42oKiSErhK19hq2xyG5y3,edsigu4z4PfCC4xZAbmSrnjgMQ9sWmAuCBznpwYEr8jKxEAHYNWCa8zSaGAH9TZag5AhxvDPXzFNESnoj9GEnzTgWCUtGbxKJsf,1.45
582,tz1MaWdZ8XfQG86xDwG1d1FMgq2fsB2p42eF,tz1PvuXUPPxx3gFRJNdJbEdiUHuKDq4oCXf3,BKpCUTpJ9ArPMqdqvZ8Y1kJBVdV32TKh8Su58LsnTCCp3XADdGg,ooZL3Z3pEyL2TQzS9arFXsz26aYkQGjEnp3vYL2suu8BnLTL3EX,KT1MPr5fyFoQYuUCv48YxmujtwEh7WaKRK5Z,edsigtw5bwycD4SHLCSsD7Tgbzuv3YeXZ9uvvDDFKgBuWk3N3iY9jzb3phzwVoDaR1otLNEgbeLrYhzUYUWPmCA4zLFS5GiF1iq,1.45
